pose_id,x_nose,x_left_eye_inner,x_left_eye,x_left_eye_outer,x_right_eye_inner,x_right_eye,x_right_eye_outer,x_left_ear,x_right_ear,x_left_shoulder,x_right_shoulder,x_left_elbow,x_right_elbow,x_left_wrist,x_right_wrist,x_left_hip,x_right_hip,x_left_knee,x_right_knee,x_left_ankle,x_right_ankle,y_nose,y_left_eye_inner,y_left_eye,y_left_eye_outer,y_right_eye_inner,y_right_eye,y_right_eye_outer,y_left_ear,y_right_ear,y_left_shoulder,y_right_shoulder,y_left_elbow,y_right_elbow,y_left_wrist,y_right_wrist,y_left_hip,y_right_hip,y_left_knee,y_right_knee,y_left_ankle,y_right_ankle,pose,right_elbow_angle,left_elbow_angle,right_knee_angle,left_knee_angle
1077,0.00498677671875,0.004169361875,0.0029220528125,0.0035267227083333,0.0021593265625,0.0018001417291666,0.00048930659375,-0.003232253125,-0.00446408796875,-0.0121163062499999,-0.011929465625,-0.0082126989583333,-0.00442892234375,-0.00630414375,-0.0027974665625,0.002096475,-0.0015723562499999,0.0397960708333333,0.0349757906249999,0.0655912354166666,0.0558631406249999,-0.0988258208333333,-0.078832875,-0.1057188666666666,-0.07973858125,-0.1037575166666666,-0.077463078125,-0.1027322854166666,-0.0789909375,-0.1004568020833333,-0.069014609375,-0.0722745625,-0.1012643125,-0.1167715541666666,-0.1342315078124999,-0.1676104375,-0.0089069171875,0.0118758895833333,-0.037381809375,-0.02943443125,-0.0023651865625,0.01252563125,situp_up,172.27003034846447,176.4116122361525,67.96361087370558,89.31327116676452
1078,-0.00793125625,-0.0058814808333333,-0.003266815625,-0.0026287827083333,-0.0062984354687499,-0.00862666875,-0.00665527734375,0.0057732270833333,-0.0011021200625,0.03040406875,-0.0072139568749999,0.0347764583333333,-0.015677646875,0.0111669470833333,-0.0155318859375,0.0110586345833333,-0.00829399,-0.03316061875,-0.034721053125,-0.0723286458333333,-0.060606578125,-0.1241072708333333,-0.097836921875,-0.1303635041666666,-0.097670071875,-0.1306462083333333,-0.09803053125,-0.1307841375,-0.094210159375,-0.1271894458333333,-0.0554545875,-0.0914259916666666,-0.0130094078125,-0.0429270020833333,-0.02948885,-0.0666216875,0.0051684684375,-0.0068912714583333,-0.0233527359375,-0.0428788416666666,0.0318980421874999,0.0231677541666666,situp_up,9.54669512913909,49.20351010459348,57.69289071524959,92.51152542797999
1079,-0.007925290625,-0.0066021916666666,-0.0037492678124999,-0.0031618779166666,-0.006579575625,-0.0089459458333333,-0.006829725,0.007001126875,0.000124532859375,0.0302983541666666,-0.00591874421875,0.02852641875,-0.01566279375,0.0060623770833333,-0.013027503125,0.0108405541666666,-0.008130425,-0.0274874770833333,-0.040003096875,-0.063830625,-0.0717099781249999,-0.1169222583333333,-0.092271446875,-0.1226399375,-0.091714359375,-0.1239555416666666,-0.0931667921875,-0.1245592916666666,-0.0889828125,-0.1205616041666666,-0.05592534375,-0.0905864958333333,-0.02015210390625,-0.0491135520833333,-0.04951710625,-0.0653061583333333,0.008251928125,-0.0110025708333333,-0.00976879,-0.0346732625,0.056998884375,0.0363548229166666,situp_up,3.9781640025358267,40.25144225101849,77.45599707478442,93.37891162130917
1080,-0.0017565671875,0.0010430925833333,0.00210505015625,0.0047362445833333,-0.00133613021875,-0.0022453714583333,-0.002008558125,0.0117743989583333,0.0016328428124999,0.0257516791666666,-0.0070711984375,-0.00874016875,-0.0265615468749999,-0.0492974,-0.0446286375,0.01139179875,-0.0085438490625,0.0187409874999999,-0.0430189906249999,-0.0364834166666666,-0.044511115625,-0.11913553125,-0.0937598828125,-0.1249792583333333,-0.0937909375,-0.1252121125,-0.0939062125,-0.1252410104166666,-0.091917609375,-0.1225347208333333,-0.06098790625,-0.0845482041666666,-0.0340630171875,-0.0497027041666666,-0.0163013453125,-0.02214288125,0.0023651446875,-0.0031535514583333,-0.0094601071875,-0.0440447854166666,0.0226094109374999,0.0186111020833333,situp_up,175.97265676894554,165.67441064602144,41.49824508034205,27.995482777450558
1081,-0.01485336875,-0.0150667052083333,-0.0098430015625,-0.0111739499999999,-0.0142249640625,-0.01973815625,-0.015321359375,-0.0039365472916666,-0.01024981515625,0.0170381041666666,-0.0187366203125,-0.0114231675,-0.0314852328125,-0.05583600625,-0.0475383703125,0.0129696777083333,-0.0097272478125,0.0441034875,-0.038928615625,-0.01424866625,-0.0267500765625,-0.1276220416666666,-0.100471234375,-0.1337497291666666,-0.100087546875,-0.13416875,-0.10068513125,-0.1343993958333333,-0.096573215625,-0.1303674166666666,-0.063640015625,-0.0816238874999999,-0.0216481249999999,-0.0325988666666666,0.0102933187499999,0.0067468385416666,0.00285557203125,-0.003807429375,-0.01365722265625,-0.0478027270833333,0.0183632234375,0.0113181479166666,situp_up,172.3809512004414,159.8521007157863,21.93399169369725,0.8149043676062819
1082,0.03636309375,0.0466327583333333,0.0346063859375,0.0454777875,0.03430095625,0.044654425,0.0325680734375,0.03638519375,0.0269484578125,0.0248728291666666,0.0190071484375,0.0473206395833333,0.041544809375,0.0790819791666666,0.0640086953125,-0.0005929872916666,0.0004447404687499,0.04628096875,0.0316472234375,0.078162125,0.05958278125,-0.11113559375,-0.08833748125,-0.1179977083333333,-0.08872396875,-0.1174069083333333,-0.0879663234375,-0.1172166458333333,-0.087014353125,-0.11478153125,-0.0629005468749999,-0.0750545104166666,-0.028282621875,-0.0280375562499999,-0.0041017121875,-0.0019200397083333,-0.0047106534375,0.0062808464583333,-0.0317473328125,-0.0412395604166666,0.0087677165625,0.0196900729166666,situp_up,164.91172368863798,160.24434118521208,57.9203226896289,98.22294047304041
1083,-0.00247172953125,-0.0057769729166666,-0.0045532628125,-0.006460775,-0.00511431765625,-0.0078294410416666,-0.00673605,-0.0137115925,-0.0113292921875,-0.009963886875,-0.00991231875,0.0255972374999999,0.0223818296875,0.0599305145833333,0.05062215625,0.0020182778541666,-0.00151369109375,0.0357864666666666,0.0278546421875,0.0627343104166666,0.0523909531249999,-0.1165559375,-0.091918390625,-0.12264325,-0.092035865625,-0.1220566249999999,-0.09137753125,-0.1215743375,-0.0884534421875,-0.1167667625,-0.0659846609375,-0.07706725625,-0.0639649921875,-0.0660748791666666,-0.0700654375,-0.0789210958333333,-0.00626773125,0.0083569749999999,-0.04604550625,-0.0422773208333333,-0.00293393671875,0.0207252749999999,situp_up,136.74203142678653,166.67407596583712,51.39249379998678,72.33698474055986
1084,-0.0110307046875,-0.0183067770833333,-0.013944171875,-0.0189295041666666,-0.0141419015625,-0.0195667583333333,-0.0152748749999999,-0.0230391395833333,-0.018375803125,-0.01911185,-0.01676787734375,-0.0140724410416666,-0.0083926304687499,-0.0124853799999999,-0.0085415890625,0.0015479675,-0.001160961015625,0.0332287770833333,0.0239661843749999,0.05686349375,0.0436602859375,-0.1064902145833333,-0.08185345,-0.1089859479166666,-0.081591,-0.1087564625,-0.0812744796875,-0.1079101083333333,-0.07724313125,-0.1020875416666666,-0.062928509375,-0.0775205208333333,-0.0940378671875,-0.1194168645833333,-0.12137571875,-0.1581575833333333,-0.00278609578125,0.003714794375,-0.0401442109375,-0.0563077895833333,-0.00165792578125,-0.0012558197083333,situp_up,168.4750542653288,174.12107561805752,42.39954600093429,71.85334894742886
1085,-0.0081405796875,-0.0152194729166666,-0.01183335109375,-0.0164646825,-0.01230069171875,-0.01761883125,-0.0142182328125,-0.0258420520833333,-0.0207029484375,-0.0183356291666666,-0.021643209375,0.0112372527083333,0.0083728296875,0.0483115916666666,0.0442453234375,0.0036633979166666,-0.002747565625,0.0366400958333333,0.0279163625,0.0895924729166666,0.0678689531249999,-0.1292677083333333,-0.101483859375,-0.1354471375,-0.101687490625,-0.1343044270833333,-0.1002639999999999,-0.1329812125,-0.096577953125,-0.1257684875,-0.0693155890625,-0.0674247187499999,-0.0373071796875,-0.015448621875,-0.025369275,0.007753884375,-0.0117253899999999,0.0156338291666666,-0.077998265625,-0.0587576979166666,-0.0241504937499999,-0.0221320520833333,situp_up,152.9012924542414,150.58365710981494,69.88893920857532,70.97411594123756
1086,-0.0585847375,-0.0869655291666666,-0.066505046875,-0.0903561354166666,-0.062444365625,-0.0822932645833333,-0.0609990125,-0.0951462583333333,-0.061911803125,-0.0891661666666666,-0.0429180171875,-0.0515000104166666,-0.003231400625,-0.0726773020833333,0.0020261140625,-0.0089969197916666,0.0067477078125,-0.0165879070833333,0.0185878796875,0.0084476416666666,0.033920125,0.0501524083333333,0.03588211875,0.0445086791666666,0.0308909218749999,0.0563971270833333,0.0446275796875,0.0625870416666666,0.026352071875,0.0655087625,0.00026549625,0.07931838125,-0.038746078125,0.0669771458333333,-0.0342682890625,0.04658279375,-0.0173897,0.0231862666666666,-0.05203296875,0.0346756041666666,-0.01446564375,0.0430756020833333,situp_up,121.729669998978,34.06629233135328,164.57834653380718,21.3209654219567
